,Return,Volatility,Sharpe,Weights
1292,0.26647686502498397,0.2315500051779612,1.0212777358533685,"[0.21601359 0.06974281 0.08607057 0.15055501 0.17581601 0.16142857
 0.14037345]"
1293,0.1377120772297828,0.2327417937594309,0.46279645563408056,"[2.67868238e-01 2.04329788e-01 1.31522129e-04 2.44212974e-01
 1.01636456e-01 1.13382402e-01 6.84386187e-02]"
1294,0.30657869556061373,0.24568075392474192,1.1257645995556358,"[0.19056275 0.16683831 0.1191014  0.04732794 0.1733241  0.1201989
 0.18264659]"
1295,0.3192784362124256,0.23936201924606712,1.2085394212648404,"[0.15494594 0.11469775 0.25903688 0.07776712 0.17197635 0.11044191
 0.11113406]"
1296,0.28717206233836934,0.24176641916932948,1.063721186846259,"[0.234928   0.00572842 0.20291928 0.19235768 0.22105132 0.09686925
 0.04614606]"
1297,0.23091344916625428,0.2287804445183001,0.8781932808517786,"[0.05891611 0.12319565 0.03919039 0.27841072 0.16223752 0.1557202
 0.18232943]"
1298,0.28198645958799523,0.27641720703326333,0.9116164014987383,"[0.24580911 0.21384722 0.03611252 0.00159415 0.28787156 0.15978749
 0.05497795]"
1299,0.2286323105279097,0.24131799020000552,0.8231143909464946,"[0.20121611 0.19710267 0.19882472 0.17611934 0.14402931 0.04235428
 0.04035358]"
1300,0.22851569379175843,0.23225593444822637,0.8547281870897073,"[0.27509816 0.14617209 0.10995378 0.06851076 0.14490862 0.19614949
 0.0592071 ]"
1301,0.2690113244324531,0.22449331096741662,1.0646701382881902,"[0.16287114 0.07609297 0.11143189 0.1644062  0.14961455 0.16914617
 0.16643707]"
1302,0.2753864080443293,0.24354426385713343,1.007563898890579,"[0.03947593 0.2272401  0.04534511 0.13153603 0.15659025 0.15557629
 0.2442363 ]"
1303,0.3922273513027761,0.2372679765198462,1.5266592509270953,"[0.02141253 0.03410919 0.24913843 0.01910526 0.1991833  0.25485652
 0.22219477]"
1304,0.30813116080961495,0.25231534613440076,1.102315673900639,"[0.11532661 0.20570745 0.04654792 0.06778841 0.18841963 0.13312699
 0.24308299]"
1305,0.2833363702895267,0.24919960945203978,1.016600189890278,"[0.17659192 0.1423809  0.16827954 0.10497007 0.23093791 0.12555336
 0.05128631]"
1306,0.3306291337359703,0.24262553572946324,1.239066336657916,"[0.15918924 0.08484122 0.20018929 0.17588087 0.164868   0.00435953
 0.21067186]"
1307,0.18882282230112057,0.214296135735532,0.7411371266961512,"[0.05379487 0.11342774 0.070361   0.29137824 0.12322023 0.22640686
 0.12141107]"
1308,0.28510943432291314,0.2844736217617,0.8967771167782126,"[0.14365592 0.2667665  0.13938298 0.09525602 0.30457207 0.03910715
 0.01125938]"
1309,0.34671420809822967,0.24465963408867178,1.2945094489246365,"[0.19251334 0.06247793 0.13366599 0.05577867 0.20187115 0.14409001
 0.20960291]"
1310,0.2288490252457194,0.23671561102674632,0.8400334240028284,"[0.05717786 0.20939972 0.07786183 0.14294998 0.19542937 0.23400733
 0.08317391]"
1311,0.13641774834962864,0.23776388656068367,0.447577426029617,"[0.20409916 0.29627033 0.04801004 0.18990507 0.08482409 0.12573082
 0.05116049]"
1312,0.20890611246624313,0.24527474408550384,0.7294110656736663,"[0.17420523 0.20403204 0.03930247 0.11320527 0.22101483 0.22725781
 0.02098235]"
1313,0.24763982657276387,0.19996027214490728,1.0884153348973469,"[0.04791606 0.00832748 0.16065322 0.2034781  0.0620561  0.31720196
 0.20036707]"
1314,0.20054235790116737,0.23742750743022914,0.7182923316131904,"[0.11591629 0.23496602 0.02959083 0.18822414 0.15284996 0.15865744
 0.11979533]"
1315,0.2263670538655005,0.24211195186453158,0.8110589021039877,"[0.18811058 0.23719767 0.27091024 0.12722526 0.10532614 0.05469621
 0.01653389]"
1316,0.23253428441094803,0.24266329331556366,0.8346309062391601,"[0.1197956  0.26620921 0.15687229 0.1180735  0.14550945 0.11475712
 0.07878283]"
1317,0.1545442557726875,0.20091719056996987,0.6198785450830534,"[0.08885612 0.09957661 0.21710112 0.26947859 0.0198615  0.26010825
 0.04501781]"
1318,0.1144350266051665,0.23773108384724376,0.3551703262305445,"[0.2418486  0.29901095 0.02740521 0.221624   0.00133309 0.08825391
 0.12052424]"
1319,0.14904655470890146,0.2377299352976478,0.5007638375867566,"[0.04852775 0.30820441 0.20758701 0.27047433 0.01900844 0.07345237
 0.07274568]"
1320,0.23342279262345933,0.24321986304812707,0.8363740940977633,"[0.29029829 0.09987581 0.06534536 0.1526331  0.20595532 0.13354266
 0.05234946]"
1321,0.35496903176877775,0.2812860264787097,1.1552974594469392,"[0.00644779 0.205383   0.0869357  0.1226955  0.31576288 0.06869594
 0.1940792 ]"
1322,0.2960306303170352,0.2384359636221251,1.115731982188066,"[0.14411781 0.145206   0.14414961 0.12426488 0.16553829 0.09980299
 0.17692042]"
1323,0.2402045369072633,0.21982919419490257,0.9562175655381515,"[0.29454422 0.04286461 0.23361099 0.03448577 0.10675465 0.28085518
 0.00688459]"
1324,0.28662061576768516,0.23215149386257156,1.1054015268133435,"[0.05904056 0.14738131 0.19595829 0.15215581 0.16603021 0.14231185
 0.13712196]"
1325,0.2678687297899184,0.23935290460185987,0.9937992195481803,"[0.08625514 0.03087821 0.01220405 0.30371437 0.22549843 0.14221462
 0.19923518]"
1326,0.29103966714005713,0.22792146504790325,1.1453053229769001,"[0.22818808 0.08167235 0.18138848 0.16285004 0.0568275  0.03592317
 0.25315038]"
1327,0.23704249843430364,0.21499949182243497,0.9629906409513614,"[0.17693027 0.12498973 0.07972563 0.06223384 0.02404187 0.29245503
 0.23962364]"
1328,0.24323711614904675,0.24233584293787885,0.879923966524872,"[0.43810539 0.10728302 0.07666354 0.07782203 0.0815697  0.05588125
 0.16267507]"
1329,0.29398167169167966,0.2398957232182125,1.1004017418499712,"[0.13130147 0.04056919 0.08305709 0.19051585 0.23622813 0.16962163
 0.14870664]"
1330,0.2699101049954526,0.22768315968649683,1.0537015795361913,"[0.24282728 0.1268613  0.22574478 0.02532564 0.10387487 0.18653869
 0.08882744]"
1331,0.3258402707789945,0.2503713975418206,1.1816057013045154,"[0.07375385 0.03739103 0.08029256 0.0963808  0.2885016  0.28876076
 0.1349194 ]"
1332,0.232286169937963,0.21175902590977622,0.9552658691589878,"[0.18275249 0.11179774 0.16921895 0.12861508 0.03753708 0.20473391
 0.16534474]"
1333,0.24060062885301464,0.2512071869353169,0.8383543139123723,"[0.01920555 0.1820527  0.04801112 0.16464874 0.27756117 0.26292211
 0.0455986 ]"
1334,0.3419772499872851,0.25056653932579936,1.2450874359630137,"[0.17057153 0.0298724  0.09737037 0.09970166 0.25337296 0.16716128
 0.1819498 ]"
1335,0.2883349969530602,0.22514327143910157,1.1474249054915084,"[0.12044587 0.13715751 0.2050238  0.01073722 0.13190853 0.27344762
 0.12127946]"
1336,0.3083992999483657,0.22711247645438595,1.22582125075053,"[0.03369034 0.089987   0.18345568 0.16208722 0.16703025 0.17608516
 0.18766434]"
1337,0.254868796632205,0.21549040154930738,1.0435211731727723,"[0.01154045 0.04348538 0.21340369 0.28741344 0.14500768 0.18240716
 0.11674219]"
1338,0.054640687066688655,0.2326223103324013,0.10592572583205286,"[0.05536718 0.29973317 0.05938761 0.38189012 0.03638286 0.15957503
 0.00766403]"
1339,0.1831805604408942,0.24567884447760024,0.6234991896294938,"[0.26999954 0.09303152 0.01469624 0.27251175 0.22794754 0.11898224
 0.00283117]"
1340,0.21120789393860162,0.20675276089259895,0.8764472752687108,"[0.19983814 0.04319614 0.2251892  0.17891013 0.07663167 0.23374476
 0.04248996]"
1341,0.21735895705339994,0.22936481639855028,0.8168600572453979,"[0.14225307 0.16864129 0.01850797 0.22872141 0.10082074 0.12105913
 0.2199964 ]"
1342,0.24661504936978443,0.23034495137075628,0.9403941700511915,"[0.19232257 0.20210407 0.12741602 0.0814165  0.08160846 0.14258465
 0.17254772]"
1343,0.19435177221784183,0.20981214180268734,0.7833282230749182,"[0.23644735 0.09166032 0.09634507 0.17717258 0.03751452 0.21077018
 0.15008999]"
1344,0.29042743770321233,0.26952299450120726,0.9662531324467226,"[0.25840771 0.15991395 0.04410825 0.06815619 0.27283042 0.10253646
 0.09404701]"
1345,0.22013707537526594,0.22035212604371346,0.8628783338244105,"[0.23624498 0.08655247 0.05140364 0.2129212  0.08242989 0.13494009
 0.19550772]"
1346,0.2442376459072282,0.21174582454589022,1.0117679834616902,"[0.19420861 0.0805443  0.17149896 0.13105095 0.06229256 0.20478748
 0.15561713]"
1347,0.2676079159294373,0.22927797437282205,1.036331189593773,"[0.14852315 0.11134694 0.18715008 0.1241839  0.17364046 0.18085384
 0.07430164]"
1348,0.20551209996213027,0.24735231152060427,0.7095632091859801,"[0.15428689 0.22831924 0.03023461 0.21486534 0.18788117 0.09135954
 0.09305321]"
1349,0.3348686802359781,0.24913127043108976,1.223727072512583,"[0.27863974 0.07235877 0.15247934 0.10145657 0.16811774 0.01302877
 0.21391906]"
1350,0.29150678187525636,0.25272095493614477,1.0347649324977086,"[0.14315665 0.19383908 0.11191664 0.17389857 0.18001065 0.00033184
 0.19684657]"
1351,0.33263251787147824,0.23537532312129503,1.2857444606269275,"[0.17748915 0.13275597 0.17551839 0.04579578 0.08136632 0.09618775
 0.29088663]"
1352,0.3534826153243222,0.24845594094307488,1.3019717463646285,"[0.07639592 0.12021431 0.18741955 0.09140721 0.21796149 0.11054118
 0.19606034]"
1353,0.22088956070187823,0.22390904442551163,0.8525317107741127,"[0.23474128 0.15690562 0.11261977 0.08940197 0.1030899  0.2027732
 0.10046827]"
1354,0.25809133904975495,0.22424095852857984,1.0171707280705562,"[0.1507561  0.11568641 0.0262836  0.10116916 0.11514839 0.25664834
 0.234308  ]"
1355,0.2622004810433596,0.25448391806840687,0.9124367575201457,"[0.07564367 0.1819503  0.21228585 0.24228199 0.22893623 0.02338137
 0.0355206 ]"
1356,0.3249958306596729,0.23554137330244215,1.2524161956077648,"[0.14736429 0.02731178 0.1328104  0.08179524 0.21318013 0.23448759
 0.16305056]"
1357,0.26934123159097945,0.23928499772699258,1.0002350078965294,"[0.15396917 0.13407052 0.15565434 0.163514   0.19484146 0.10622002
 0.09173048]"
1358,0.29590520350269783,0.23121882785478495,1.1500153597772642,"[0.10591677 0.17498701 0.14577809 0.09382498 0.08766902 0.13110267
 0.26072147]"
1359,0.2422239078954001,0.2622496752545867,0.8092437395370553,"[0.27065819 0.28153577 0.15053256 0.06376332 0.166304   0.019077
 0.04812916]"
1360,0.2563655343971289,0.22760003488881325,0.9945760092159589,"[0.11593892 0.20614951 0.09488229 0.03226403 0.08895306 0.25868056
 0.20313164]"
1361,0.184062229193455,0.22532447107325287,0.6837350087171377,"[0.11129668 0.22338151 0.08187778 0.19651038 0.10050814 0.17925764
 0.10716786]"
1362,0.17049963880010172,0.2088604731256432,0.6726961626462562,"[0.13383076 0.08946553 0.01107285 0.27618206 0.0367664  0.24435738
 0.20832503]"
1363,0.1525885988561261,0.20487090811709333,0.5983699685953506,"[0.19573282 0.08274428 0.0457179  0.25576071 0.00849578 0.24772472
 0.16382377]"
1364,0.3082902347224162,0.24382414298153748,1.1413563534743503,"[0.06011191 0.05052646 0.26092198 0.28471907 0.21588489 0.02427194
 0.10356374]"
1365,0.2942593230723943,0.23031923232751442,1.1473610796714406,"[0.18154484 0.07530948 0.18603921 0.16702423 0.14213132 0.08040011
 0.1675508 ]"
1366,0.31630867567310994,0.2378985123051783,1.2034908200931942,"[0.09996487 0.09332315 0.10812043 0.14285104 0.1943321  0.14460979
 0.21679863]"
1367,0.1389018971794976,0.24597813127191057,0.4427299964284819,"[0.22444913 0.27124841 0.02686724 0.28487973 0.10211505 0.01494076
 0.07549968]"
1368,0.25075426275106066,0.220531489877796,1.0010101635525526,"[0.20403666 0.07624718 0.11366239 0.17259525 0.11503417 0.15414174
 0.1642826 ]"
1369,0.2994729546584759,0.24344374039089128,1.106920860753249,"[0.17507251 0.15695446 0.16433685 0.14770179 0.14491878 0.01479527
 0.19622033]"
1370,0.24570670877489698,0.28234590591843967,0.7639802959891597,"[0.32085525 0.18543756 0.02152722 0.13285874 0.29677305 0.03220659
 0.01034159]"
1371,0.18847641174358948,0.2265804144930223,0.6994267889313526,"[0.29629526 0.09619448 0.0452155  0.06484341 0.15745767 0.33558883
 0.00440485]"
1372,0.332913559540343,0.23223434317886435,1.3043443764346359,"[0.06978312 0.04039447 0.31806053 0.11177369 0.19025628 0.18512173
 0.08461018]"
1373,0.2031683327651779,0.24934986927737196,0.6944793404826245,"[0.04765623 0.37844857 0.23475087 0.09733779 0.0007431  0.10305773
 0.13800571]"
1374,0.3259430561730838,0.2633114092352492,1.1239279643544828,"[0.1823643  0.1449539  0.00866152 0.07636236 0.24298533 0.11073496
 0.23393763]"
1375,0.2889127019794197,0.2132950415817207,1.2138711714037729,"[0.11040006 0.07583509 0.27986472 0.04891622 0.07714767 0.27606594
 0.13177031]"
1376,0.23620966295217707,0.22415405297803861,0.9199461718962555,"[0.13306851 0.17948477 0.11360451 0.12395581 0.10720422 0.192146
 0.15053618]"
1377,0.3125285961722034,0.2432043286246815,1.161692301160511,"[0.14836768 0.11356991 0.10915818 0.05570529 0.21556705 0.20156285
 0.15606903]"
1378,0.22033708392207366,0.2340189834776421,0.8133403585194969,"[0.33731947 0.1938506  0.18081829 0.05279964 0.02491962 0.09383635
 0.11645603]"
1379,0.2305485682060146,0.23092524528786612,0.8684566642162287,"[0.29432807 0.20102604 0.12133933 0.00077529 0.03734903 0.18696707
 0.15821516]"
1380,0.30755162494467553,0.2636936912120085,1.0525531485754256,"[0.01299935 0.25094268 0.20561136 0.01846906 0.2668206  0.2065543
 0.03860264]"
1381,0.32112759203971547,0.2398493556690575,1.2137935131308477,"[0.11337683 0.05300087 0.19173045 0.19807336 0.20840822 0.07753776
 0.1578725 ]"
1382,0.30114110742997724,0.23927128963653377,1.1331953275374385,"[0.08938292 0.23938145 0.20518779 0.05480323 0.04341297 0.09400865
 0.273823  ]"
1383,0.26253010659691406,0.24107763954536904,0.9645444805060555,"[0.02300895 0.06410875 0.03752329 0.27205024 0.25708346 0.20952864
 0.13669666]"
1384,0.1850117034837667,0.21901867160731048,0.7077556554707579,"[0.16644603 0.1509417  0.2339554  0.21719196 0.08037115 0.14312293
 0.00797083]"
1385,0.2142629989121659,0.23536055334076383,0.7828966931658383,"[0.14837021 0.12413729 0.01995888 0.19297328 0.21523019 0.22995876
 0.0693714 ]"
1386,0.20292507646362598,0.22280540825341175,0.7761260277261606,"[0.13254898 0.15553082 0.15396008 0.17881514 0.14898373 0.20918632
 0.02097492]"
1387,0.2636972708106818,0.24859479928555456,0.9400730485203741,"[0.32319143 0.16727727 0.0280805  0.01671764 0.15463232 0.14835025
 0.16175058]"
1388,0.2576042339336854,0.24120728090177213,0.9436043268792275,"[0.10597035 0.18625553 0.06894698 0.123343   0.20118472 0.18777963
 0.12651978]"
1389,0.26701980604939385,0.23601312241469694,1.0042653714522198,"[0.19667844 0.21126735 0.2752872  0.01685457 0.08192197 0.13460294
 0.08338753]"
1390,0.26757710264396667,0.24946615843575734,0.9523420095681943,"[0.26860687 0.05004567 0.09057428 0.10431338 0.25556327 0.20217457
 0.02872196]"
1391,0.25943671511895,0.2237817055045663,1.0252702051833649,"[0.28887523 0.06236761 0.23324324 0.00460082 0.11035199 0.26481764
 0.03574347]"
1392,0.16849748011597981,0.2120955090924843,0.6529958164064094,"[0.24520608 0.14460694 0.13861827 0.15655257 0.02858408 0.21036462
 0.07606745]"
1393,0.3258704061560978,0.2208213580642767,1.33986317605191,"[0.0848521  0.08220756 0.34164099 0.07219737 0.03544878 0.16778988
 0.21586331]"
1394,0.13381291190499234,0.24547222254746853,0.4229110358297969,"[0.26549898 0.31997791 0.02335044 0.12571838 0.10056446 0.14103755
 0.02385228]"
1395,0.3063299509194338,0.24770520000214669,1.1155597497228118,"[0.07463332 0.13170047 0.01053563 0.06494642 0.23105764 0.27297914
 0.21414738]"
1396,0.2694759786947492,0.23035152727408212,1.0396109872968649,"[0.1315252  0.15642126 0.15617233 0.16261127 0.11905418 0.09364567
 0.18057009]"
1397,0.13715499635127734,0.21270513973230037,0.503772482818878,"[0.13907454 0.19256459 0.1067604  0.22947418 0.04957106 0.22849399
 0.05406124]"
1398,0.24279553227821485,0.2271576248131889,0.9367747723776156,"[0.25266204 0.11701394 0.17325996 0.01654983 0.1404513  0.2713194
 0.02874352]"
1399,0.3257837129407199,0.25230326483184207,1.1723340684388575,"[0.06297331 0.1354754  0.2281075  0.05594068 0.26181236 0.20099159
 0.05469915]"
1400,0.24353226612152049,0.23719291015962998,0.9002472543458995,"[0.09410808 0.13548413 0.18323725 0.27147307 0.18348605 0.06102495
 0.07118647]"
1401,0.22287866427492126,0.22918219415741797,0.8415953297944212,"[0.15106184 0.01785742 0.10455328 0.32387973 0.20454054 0.13789411
 0.06021308]"
1402,0.30764309069665013,0.2539882157012058,1.093133750044814,"[0.05956883 0.20277449 0.20165332 0.14162204 0.21460932 0.05514499
 0.12462702]"
1403,0.16637884444788276,0.21814971508662756,0.6251616895017559,"[0.14867968 0.14244947 0.02297744 0.24000367 0.12184803 0.23294894
 0.09109276]"
1404,0.23390811916168358,0.274040890849939,0.7440791720142993,"[0.01636445 0.30887709 0.11586602 0.23997344 0.25961508 0.01995717
 0.03934675]"
1405,0.24672195129223187,0.2297249845959302,0.9433973917701215,"[0.23085386 0.10530138 0.05908619 0.18569962 0.12321314 0.10335316
 0.19249266]"
1406,0.2730094334338611,0.2482080733358119,0.9790553150343448,"[0.10976838 0.21849432 0.11436736 0.19522866 0.14981134 0.00756689
 0.20476304]"
1407,0.3406592326483883,0.2324696011992665,1.336343466181197,"[0.08866789 0.08970233 0.30136606 0.14758639 0.10178403 0.04594424
 0.22494906]"
1408,0.22636458905537357,0.2160103733128936,0.9090516628612882,"[0.15122486 0.13083676 0.13908267 0.18003133 0.07504598 0.16791541
 0.155863  ]"
1409,0.3449614008203477,0.2549733071382844,1.2352720539861408,"[0.20226282 0.12686994 0.40498451 0.03634602 0.14737925 0.01842975
 0.06372771]"
1410,0.14069477658541202,0.24701723015520824,0.44812572999810263,"[0.04331785 0.28787121 0.00192484 0.30910668 0.17360397 0.1352214
 0.04895406]"
1411,0.27825323273910507,0.21565164150672314,1.1511771067662637,"[0.12300798 0.06856448 0.24470074 0.0965943  0.11954334 0.24584903
 0.10174013]"
1412,0.24977063599528526,0.266931984633788,0.8233207283001144,"[0.04850553 0.28700146 0.00068588 0.21178567 0.22137526 0.04563099
 0.18501521]"
1413,0.23770503268771723,0.22977363283786367,0.9039550366263355,"[0.19865572 0.22519805 0.12357937 0.04946412 0.01799142 0.16439454
 0.22071679]"
1414,0.3361041974822667,0.2358418107573354,1.2979216725791947,"[0.07761333 0.14974444 0.24551938 0.11226124 0.08818851 0.0556176
 0.2710555 ]"
1415,0.3246643303757038,0.24800014559462666,1.188161924942387,"[0.03403117 0.05629663 0.24512621 0.23462458 0.25308892 0.08100608
 0.09582642]"
1416,0.2784422042569143,0.27229156858650383,0.9124124024353958,"[0.15626622 0.26960454 0.1544424  0.0618459  0.25904748 0.07275161
 0.02604184]"
1417,0.29736802867184803,0.24732784575007463,1.0810267960770745,"[0.21380938 0.21607119 0.16341481 0.07900161 0.0850969  0.00124791
 0.24135819]"
1418,0.13176100010053976,0.20761675406029487,0.49013867190596244,"[0.21439491 0.08656496 0.15264176 0.32104835 0.0155107  0.15798223
 0.05185709]"
1419,0.23870665042368241,0.21737931761257492,0.9601035310804067,"[0.21814046 0.10499108 0.15860842 0.10169067 0.0949959  0.2119617
 0.10961178]"
1420,0.22914138506904477,0.23365776636486157,0.8522780482206668,"[0.00433213 0.25992664 0.02055223 0.11693278 0.05812194 0.25673681
 0.28339747]"
1421,0.2767367814101541,0.24602423736971163,1.0028962351354502,"[0.11860061 0.13807719 0.05917067 0.20496761 0.21304554 0.09050237
 0.17563601]"
1422,0.2960604900489799,0.23350084419659622,1.139441233989587,"[0.17948474 0.17627964 0.15683998 0.00837159 0.09983752 0.17359378
 0.20559275]"
1423,0.28676324718159296,0.24175951038227006,1.0620605856439689,"[0.14438059 0.21384347 0.13309178 0.08265652 0.13010951 0.09387191
 0.20204621]"
1424,0.23990219690155817,0.2190218090565478,0.9583620818663081,"[0.13404535 0.03159714 0.14949527 0.34059691 0.09064724 0.05855178
 0.1950663 ]"
1425,0.28113821833431024,0.22401711775655928,1.1210670900927475,"[0.16707662 0.11760519 0.19280171 0.1127039  0.09791118 0.13584038
 0.17606102]"
1426,0.19428137597154138,0.21682481299524636,0.7576687082171867,"[0.11387572 0.20358843 0.16834024 0.16244465 0.02483357 0.19334801
 0.13356938]"
1427,0.18774223696007802,0.2133005648985404,0.7395303291161487,"[0.20514666 0.08639543 0.26305277 0.23699848 0.04870389 0.13965777
 0.020045  ]"
1428,0.25167249766938327,0.23226751252920125,0.9543844305023677,"[0.23663986 0.07290348 0.06338261 0.26751257 0.10244034 0.01545177
 0.24166936]"
1429,0.15885741857600547,0.23358441753283932,0.5516524601127966,"[0.24968962 0.18480271 0.14810223 0.28874649 0.07955481 0.01228038
 0.03682375]"
1430,0.2125906764477596,0.23564855975000562,0.7748431674756088,"[0.1599918  0.24732993 0.09584555 0.18140213 0.05641686 0.06384412
 0.1951696 ]"
1431,0.30220165484820166,0.21576693696169166,1.2615540577309567,"[0.21211303 0.00542272 0.25536022 0.13070348 0.02400917 0.13320539
 0.23918599]"
1432,0.19924318332261676,0.19955649346983614,0.8480965985113315,"[0.17823699 0.00653236 0.24040069 0.23229105 0.02348136 0.23922937
 0.07982817]"
1433,0.2842724268295532,0.227664254173263,1.1168746176377788,"[0.10663845 0.16934474 0.19337044 0.03884932 0.1241281  0.22325854
 0.14441041]"
1434,0.2643420263848824,0.23949152271517113,0.9784982104088376,"[0.2139294  0.20056146 0.09560929 0.09408688 0.10844477 0.08424736
 0.20312085]"
1435,0.30258775387947756,0.24246658733684673,1.1242281127204754,"[0.13508943 0.07012821 0.0697022  0.16544443 0.22604011 0.15065199
 0.18294363]"
1436,0.36695839891398097,0.24782903190005537,1.3596405406202359,"[0.09879127 0.06832291 0.23687384 0.0717881  0.2316147  0.13669833
 0.15591085]"
1437,0.31240839987754837,0.24403583722703498,1.1572415063563557,"[0.18279772 0.11488407 0.18792995 0.02775877 0.21085658 0.18598074
 0.08979216]"
1438,0.3558685215674711,0.2577096961058994,1.2644790882589205,"[0.03022723 0.0447167  0.10820276 0.26188739 0.2629158  0.0349925
 0.25705761]"
1439,0.19579564710691597,0.2497075537788339,0.6639592779550484,"[0.19805999 0.27566883 0.0275461  0.17366704 0.1484652  0.06873277
 0.10786007]"
1440,0.28379710675392356,0.2505265167828041,1.013054865461427,"[0.21671882 0.17060846 0.12113587 0.1093439  0.19325276 0.05953953
 0.12940066]"
1441,0.2865155371205269,0.2607549392528739,0.9837418146536593,"[0.13154115 0.22852767 0.16263674 0.08943541 0.23771425 0.08455896
 0.06558582]"
1442,0.19916994720287373,0.20991571965828285,0.8058946108383962,"[0.06478775 0.12341842 0.11822812 0.25868733 0.0036896  0.20252254
 0.22866624]"
1443,0.13253156590711457,0.2236465872952212,0.4584535232445527,"[0.2764721  0.09225591 0.06691334 0.35788339 0.09467138 0.07727588
 0.03452801]"
1444,0.19343206015702757,0.2238866456201802,0.729976813508954,"[0.2138934  0.0516255  0.06856367 0.28508887 0.16643532 0.15833292
 0.05606032]"
1445,0.24850172413417962,0.2211798455288264,0.9878916571795067,"[0.00163388 0.10827551 0.00788027 0.17287139 0.13004157 0.32914079
 0.25015658]"
1446,0.20391081839670278,0.2338073504433863,0.7438210050578082,"[0.24270374 0.11682253 0.0154083  0.25500551 0.14840628 0.08907733
 0.13257632]"
1447,0.37248303336688887,0.24209840448444822,1.4146439093483953,"[0.09054972 0.0068132  0.1507201  0.13916785 0.21577718 0.13450129
 0.26247066]"
1448,0.37052237772318164,0.24933934151092368,1.3656985522610083,"[0.26691384 0.04562525 0.03553824 0.01058844 0.11454509 0.12348039
 0.40330875]"
1449,0.30075545880016763,0.2524300323168576,1.072596062818339,"[0.14473309 0.18094499 0.19138354 0.13965258 0.19671918 0.02132942
 0.12523719]"
1450,0.3300573758861204,0.2618028686944912,1.1461195111512317,"[0.21283564 0.13638846 0.21890518 0.08263215 0.23377264 0.02372585
 0.09174008]"
1451,0.1880609563434717,0.26652549048909363,0.5930425493389708,"[0.12946912 0.41251338 0.0735289  0.10471708 0.141001   0.06820751
 0.070563  ]"
1452,0.32274087577520694,0.261858294085336,1.1179362364585126,"[0.15129595 0.20734835 0.09500408 0.1082169  0.20082415 0.00723234
 0.23007822]"
1453,0.2531829279985396,0.25175578874895616,0.8865056454415489,"[0.23639214 0.09941789 0.12514332 0.19522155 0.24360213 0.07622783
 0.02399516]"
1454,0.1913463490140898,0.22535789439516693,0.7159560549104512,"[0.11678723 0.18597959 0.08769777 0.18769164 0.14963444 0.2170936
 0.05511573]"
1455,0.22490801772909194,0.23182766040179553,0.8407453079209108,"[0.11982129 0.245737   0.08940897 0.12923985 0.07456505 0.14770002
 0.19352783]"
1456,0.2513184406401913,0.2211540763084962,1.0007432118568136,"[0.02408881 0.06181624 0.28678785 0.23926501 0.17015499 0.2045993
 0.0132878 ]"
1457,0.24037402977484293,0.23617914067909754,0.8907392463616562,"[0.1303422  0.20321277 0.09586502 0.20156279 0.11623353 0.06443676
 0.18834694]"
1458,0.3534689507880913,0.2414346793772531,1.3397783268850778,"[0.09723259 0.06113965 0.48361456 0.10535289 0.09603936 0.05360178
 0.10301917]"
1459,0.21010319777167238,0.23091470198696123,0.7799555256635069,"[0.16214786 0.27267692 0.23561317 0.04326086 0.00618837 0.17724626
 0.10286655]"
1460,0.24723587564224245,0.22665781545468083,0.9584309952271544,"[0.18496186 0.1368866  0.1390157  0.1149178  0.1412951  0.18114623
 0.10177671]"
1461,0.3212445846253072,0.24725455524319176,1.1779139289824136,"[0.0306125  0.00233874 0.11010146 0.34788861 0.23611035 0.03650478
 0.23644355]"
1462,0.09698403804715397,0.2079488665941696,0.3221178318700778,"[0.26855447 0.15204446 0.0427469  0.17413504 0.00085005 0.32212063
 0.03954845]"
1463,0.14112329233447365,0.2205371519274718,0.503875611720146,"[0.14086894 0.18934674 0.16373342 0.31598325 0.00812986 0.09189976
 0.09003803]"
1464,0.24730405240602138,0.23837459609180262,0.9116074278415701,"[0.23696455 0.0324488  0.15936867 0.29615908 0.1831669  0.01687415
 0.07501785]"
1465,0.28118320986929035,0.21645853907500923,1.1604218107664859,"[0.10057309 0.0780286  0.19089671 0.14111419 0.11554536 0.20450164
 0.16934041]"
1466,0.3360841959966356,0.24820022482928297,1.2332148216512149,"[0.05731266 0.00817248 0.1358406  0.12077252 0.2908623  0.27047674
 0.1165627 ]"
1467,0.3239935430428743,0.2602363830674689,1.1297172961655155,"[0.18448413 0.17229123 0.21417897 0.09732335 0.21228423 0.0004095
 0.1190286 ]"
1468,0.29438601610948256,0.23420840144934507,1.128849411350704,"[0.2345811  0.0961622  0.13540414 0.17318776 0.07503719 0.00733815
 0.27828945]"
1469,0.3243586187142103,0.25743886457646026,1.1434117346597634,"[0.10268324 0.19168149 0.09935227 0.10680303 0.21692477 0.06702352
 0.21553168]"
1470,0.2615087425723197,0.2428045170322826,0.9534779064326013,"[0.06515681 0.1722014  0.06179379 0.21803108 0.19735555 0.11052658
 0.17493479]"
1471,0.29372602911914214,0.2812556207931021,0.9376738085285942,"[0.35271472 0.15376478 0.14720413 0.05907844 0.2758108  0.00591373
 0.00551339]"
1472,0.3711480962925837,0.2511763260356597,1.3582016333981675,"[0.21011163 0.01582105 0.13751582 0.0308755  0.23133594 0.16665662
 0.20768345]"
